iso3,country_name_standard,dashboard_name,wb_region,wb_income,year,awp_usd_per_m3,cawp_pct,tawp_pct,VETb_m3,vetb_Mm3,gva_agriculture_usd,cr_value,cr_source,irr_area_ha,ETb_annual_mm,AETI_annual_mm,quality_flag
UKR,Ukraine,Ukraine,Europe & Central Asia,Upper middle income,2018,15.475164,,0.0,188675473.36808148,188.675,13271745231.6671,0.78,REGIONAL_DEFAULT,2610533.9,7.2,26.2,CR_REGIONAL_DEFAULT
UKR,Ukraine,Ukraine,Europe & Central Asia,Upper middle income,2019,30.645245,98.03,98.03,99039723.5179637,99.04,13795893759.6663,0.78,REGIONAL_DEFAULT,2610533.9,3.8,31.7,CR_REGIONAL_DEFAULT
UKR,Ukraine,Ukraine,Europe & Central Asia,Upper middle income,2020,18.233319,-40.5,17.82,175935950.83740747,175.936,14581346565.8048,0.78,REGIONAL_DEFAULT,2610533.9,6.7,31.4,CR_REGIONAL_DEFAULT
UKR,Ukraine,Ukraine,Europe & Central Asia,Upper middle income,2021,56.069729,207.51,262.32,85324692.14641872,85.325,21746056219.1371,0.78,REGIONAL_DEFAULT,2610533.9,3.3,39.6,"CR_REGIONAL_DEFAULT,OUTLIER_AWP"
UKR,Ukraine,Ukraine,Europe & Central Asia,Upper middle income,2022,30.050583,-46.4,94.19,101668944.9575421,101.669,13887323171.987,0.78,REGIONAL_DEFAULT,2610533.9,3.9,31.2,CR_REGIONAL_DEFAULT
UKR,Ukraine,Ukraine,Europe & Central Asia,Upper middle income,2023,30.459526,1.36,96.83,98848060.25563134,98.848,13685750195.8779,0.78,REGIONAL_DEFAULT,2610533.9,3.8,32.2,CR_REGIONAL_DEFAULT
UKR,Ukraine,Ukraine,Europe & Central Asia,Upper middle income,2024,25.135998,-17.48,62.43,118716763.56477048,118.717,13563928924.9327,0.78,REGIONAL_DEFAULT,2610533.9,4.5,26.6,CR_REGIONAL_DEFAULT
UKR,Ukraine,Ukraine,Europe & Central Asia,Upper middle income,2025,,,,171099466.56710708,171.099,,0.78,REGIONAL_DEFAULT,2610533.9,6.6,22.4,"MISSING_GVA,CR_REGIONAL_DEFAULT"
UMI,,,,,2018,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
UMI,,,,,2019,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
UMI,,,,,2020,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
UMI,,,,,2021,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
UMI,,,,,2022,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
UMI,,,,,2023,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
UMI,,,,,2024,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
UMI,,,,,2025,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
URY,Uruguay,Uruguay,Latin America & Caribbean ,High income,2018,,,,2926399.795918616,2.926,3805580883.975,0.8,GLOBAL_DEFAULT,337928.2,0.9,75.5,"CR_GLOBAL_DEFAULT,ZERO_VETB"
URY,Uruguay,Uruguay,Latin America & Caribbean ,High income,2019,,,,27919.25350522001,0.028,4046189870.33892,0.8,GLOBAL_DEFAULT,337928.2,0.0,74.3,"CR_GLOBAL_DEFAULT,ZERO_VETB"
URY,Uruguay,Uruguay,Latin America & Caribbean ,High income,2020,,,,2809248.6989152483,2.809,3859863904.49956,0.8,GLOBAL_DEFAULT,337928.2,0.8,76.2,"CR_GLOBAL_DEFAULT,ZERO_VETB"
URY,Uruguay,Uruguay,Latin America & Caribbean ,High income,2021,111.89284,,,8396825.742610794,8.397,4697723401.0434,0.8,GLOBAL_DEFAULT,337928.2,2.5,72.8,"CR_GLOBAL_DEFAULT,OUTLIER_AWP"
URY,Uruguay,Uruguay,Latin America & Caribbean ,High income,2022,187.052568,67.17,,5222045.315157801,5.222,4883984929.42243,0.8,GLOBAL_DEFAULT,337928.2,1.5,72.5,"CR_GLOBAL_DEFAULT,OUTLIER_AWP"
URY,Uruguay,Uruguay,Latin America & Caribbean ,High income,2023,145.852771,-22.03,,6514075.447656853,6.514,4750479757.10436,0.8,GLOBAL_DEFAULT,337928.2,1.9,63.3,"CR_GLOBAL_DEFAULT,OUTLIER_AWP"
URY,Uruguay,Uruguay,Latin America & Caribbean ,High income,2024,141.180443,-3.2,,7365407.86052686,7.365,5199257741.07624,0.8,GLOBAL_DEFAULT,337928.2,2.2,75.7,"CR_GLOBAL_DEFAULT,OUTLIER_AWP"
URY,Uruguay,Uruguay,Latin America & Caribbean ,High income,2025,,,,5800866.014677041,5.801,,0.8,GLOBAL_DEFAULT,337928.2,1.7,83.0,"MISSING_GVA,CR_GLOBAL_DEFAULT"
USA,United States,United States,North America,High income,2018,13.255898,,0.0,3360287364.5443306,3360.287,185598437000.0,0.76,COUNTRY_FIXED,26078329.3,12.9,54.7,CR_COUNTRY_FIXED
USA,United States,United States,North America,High income,2019,11.744707,-11.4,-11.4,3664896347.8688,3664.896,179346384000.0,0.76,COUNTRY_FIXED,26078329.3,14.1,56.6,CR_COUNTRY_FIXED
USA,United States,United States,North America,High income,2020,11.979846,2.0,-9.63,4003358840.8981466,4003.359,199831763000.0,0.76,COUNTRY_FIXED,26078329.3,15.4,56.4,CR_COUNTRY_FIXED
USA,United States,United States,North America,High income,2021,14.620081,22.04,10.29,3672599069.395826,3672.599,223723739000.0,0.76,COUNTRY_FIXED,26078329.3,14.1,56.2,CR_COUNTRY_FIXED
USA,United States,United States,North America,High income,2022,,,,4240301137.0494146,4240.301,,0.76,COUNTRY_FIXED,26078329.3,16.3,55.3,"MISSING_GVA,CR_COUNTRY_FIXED"
USA,United States,United States,North America,High income,2023,,,,3802088154.7477303,3802.088,,0.76,COUNTRY_FIXED,26078329.3,14.6,58.7,"MISSING_GVA,CR_COUNTRY_FIXED"
USA,United States,United States,North America,High income,2024,,,,4635420428.568091,4635.42,,0.76,COUNTRY_FIXED,26078329.3,17.8,57.6,"MISSING_GVA,CR_COUNTRY_FIXED"
USA,United States,United States,North America,High income,2025,,,,4056265730.835206,4056.266,,0.76,COUNTRY_FIXED,26078329.3,15.6,57.9,"MISSING_GVA,CR_COUNTRY_FIXED"
UZB,Uzbekistan,Uzbekistan,Europe & Central Asia,Lower middle income,2018,3.128134,,0.0,2603906084.1810865,2603.906,14043734857.8896,0.42,COUNTRY_FIXED,7305280.5,35.6,45.6,CR_COUNTRY_FIXED
UZB,Uzbekistan,Uzbekistan,Europe & Central Asia,Lower middle income,2019,2.606644,-16.67,-16.67,3270475651.781035,3270.476,14698217412.1535,0.42,COUNTRY_FIXED,7305280.5,44.8,54.5,CR_COUNTRY_FIXED
UZB,Uzbekistan,Uzbekistan,Europe & Central Asia,Lower middle income,2020,2.909861,11.63,-6.98,2983484782.5011578,2983.485,14968146818.6114,0.42,COUNTRY_FIXED,7305280.5,40.8,52.8,CR_COUNTRY_FIXED
UZB,Uzbekistan,Uzbekistan,Europe & Central Asia,Lower middle income,2021,3.065048,5.33,-2.02,3242363235.3089104,3242.363,17134480167.9348,0.42,COUNTRY_FIXED,7305280.5,44.4,48.2,CR_COUNTRY_FIXED
UZB,Uzbekistan,Uzbekistan,Europe & Central Asia,Lower middle income,2022,3.68028,20.07,17.65,2978028571.997002,2978.029,18896513939.4706,0.42,COUNTRY_FIXED,7305280.5,40.8,51.0,CR_COUNTRY_FIXED
UZB,Uzbekistan,Uzbekistan,Europe & Central Asia,Lower middle income,2023,3.867834,5.1,23.65,3104131127.153977,3104.131,20700454544.6713,0.42,COUNTRY_FIXED,7305280.5,42.5,46.9,CR_COUNTRY_FIXED
UZB,Uzbekistan,Uzbekistan,Europe & Central Asia,Lower middle income,2024,4.075671,5.37,30.29,2998216145.6822906,2998.216,21068519783.9146,0.42,COUNTRY_FIXED,7305280.5,41.0,53.3,CR_COUNTRY_FIXED
UZB,Uzbekistan,Uzbekistan,Europe & Central Asia,Lower middle income,2025,,,,3600107696.5285254,3600.108,,0.42,COUNTRY_FIXED,7305280.5,49.3,55.9,"MISSING_GVA,CR_COUNTRY_FIXED"
VAT,,,,,2018,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
VAT,,,,,2019,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
VAT,,,,,2020,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
VAT,,,,,2021,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
VAT,,,,,2022,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
VAT,,,,,2023,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
VAT,,,,,2024,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
VAT,,,,,2025,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
VCT,St. Vincent and the Grenadines,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,2018,,,,125747.54279011762,0.126,62870370.3703704,0.8,GLOBAL_DEFAULT,807.5,15.6,94.3,"CR_GLOBAL_DEFAULT,LOW_GMIE_AREA"
VCT,St. Vincent and the Grenadines,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,2019,,,,149540.94248283695,0.15,63762962.962963,0.8,GLOBAL_DEFAULT,807.5,18.5,87.4,"CR_GLOBAL_DEFAULT,LOW_GMIE_AREA"
VCT,St. Vincent and the Grenadines,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,2020,,,,135211.17516106425,0.135,74722222.2222222,0.8,GLOBAL_DEFAULT,807.5,16.7,78.6,"CR_GLOBAL_DEFAULT,LOW_GMIE_AREA"
VCT,St. Vincent and the Grenadines,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,2021,,,,77098.87851580279,0.077,46277777.7777778,0.8,GLOBAL_DEFAULT,807.5,9.5,80.1,"CR_GLOBAL_DEFAULT,LOW_GMIE_AREA"
VCT,St. Vincent and the Grenadines,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,2022,,,,87771.23486888321,0.088,45892592.5925926,0.8,GLOBAL_DEFAULT,807.5,10.9,84.7,"CR_GLOBAL_DEFAULT,LOW_GMIE_AREA"
VCT,St. Vincent and the Grenadines,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,2023,,,,72472.01934221621,0.072,45040740.7407407,0.8,GLOBAL_DEFAULT,807.5,9.0,76.6,"CR_GLOBAL_DEFAULT,LOW_GMIE_AREA"
VCT,St. Vincent and the Grenadines,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,2024,,,,103515.21671577932,0.104,41037037.037037,0.8,GLOBAL_DEFAULT,807.5,12.8,85.9,"CR_GLOBAL_DEFAULT,LOW_GMIE_AREA"
VCT,St. Vincent and the Grenadines,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,2025,,,,92703.5043031354,0.093,,0.8,GLOBAL_DEFAULT,807.5,11.5,85.8,"MISSING_GVA,CR_GLOBAL_DEFAULT,LOW_GMIE_AREA"
VEN,"Venezuela, RB","Venezuela, RB",Latin America & Caribbean ,Not classified,2018,,,,80328105.06014815,80.328,,0.8,GLOBAL_DEFAULT,414517.7,19.4,109.0,"MISSING_GVA,CR_GLOBAL_DEFAULT"
VEN,"Venezuela, RB","Venezuela, RB",Latin America & Caribbean ,Not classified,2019,,,,66258778.8777679,66.259,,0.8,GLOBAL_DEFAULT,414517.7,16.0,102.8,"MISSING_GVA,CR_GLOBAL_DEFAULT"
VEN,"Venezuela, RB","Venezuela, RB",Latin America & Caribbean ,Not classified,2020,,,,81890864.29473491,81.891,,0.8,GLOBAL_DEFAULT,414517.7,19.8,98.7,"MISSING_GVA,CR_GLOBAL_DEFAULT"
VEN,"Venezuela, RB","Venezuela, RB",Latin America & Caribbean ,Not classified,2021,,,,51014600.9951713,51.015,,0.8,GLOBAL_DEFAULT,414517.7,12.3,113.6,"MISSING_GVA,CR_GLOBAL_DEFAULT"
VEN,"Venezuela, RB","Venezuela, RB",Latin America & Caribbean ,Not classified,2022,,,,66611522.01080272,66.612,,0.8,GLOBAL_DEFAULT,414517.7,16.1,113.2,"MISSING_GVA,CR_GLOBAL_DEFAULT"
VEN,"Venezuela, RB","Venezuela, RB",Latin America & Caribbean ,Not classified,2023,,,,64184176.281691365,64.184,,0.8,GLOBAL_DEFAULT,414517.7,15.5,115.4,"MISSING_GVA,CR_GLOBAL_DEFAULT"
VEN,"Venezuela, RB","Venezuela, RB",Latin America & Caribbean ,Not classified,2024,,,,62127841.90832174,62.128,,0.8,GLOBAL_DEFAULT,414517.7,15.0,111.9,"MISSING_GVA,CR_GLOBAL_DEFAULT"
VEN,"Venezuela, RB","Venezuela, RB",Latin America & Caribbean ,Not classified,2025,,,,63100071.51055768,63.1,,0.8,GLOBAL_DEFAULT,414517.7,15.2,115.9,"MISSING_GVA,CR_GLOBAL_DEFAULT"
VGB,British Virgin Islands,British Virgin Islands,Latin America & Caribbean ,High income,2018,,,,8010.557502135361,0.008,,0.8,GLOBAL_DEFAULT,786.6,1.0,12.5,"MISSING_GVA,CR_GLOBAL_DEFAULT,LOW_GMIE_AREA"
VGB,British Virgin Islands,British Virgin Islands,Latin America & Caribbean ,High income,2019,,,,17678.11665395447,0.018,,0.8,GLOBAL_DEFAULT,786.6,2.2,11.8,"MISSING_GVA,CR_GLOBAL_DEFAULT,LOW_GMIE_AREA"
VGB,British Virgin Islands,British Virgin Islands,Latin America & Caribbean ,High income,2020,,,,26282.83438823017,0.026,,0.8,GLOBAL_DEFAULT,786.6,3.3,11.3,"MISSING_GVA,CR_GLOBAL_DEFAULT,LOW_GMIE_AREA"
VGB,British Virgin Islands,British Virgin Islands,Latin America & Caribbean ,High income,2021,,,,27437.84634539581,0.027,,0.8,GLOBAL_DEFAULT,786.6,3.5,11.9,"MISSING_GVA,CR_GLOBAL_DEFAULT,LOW_GMIE_AREA"
VGB,British Virgin Islands,British Virgin Islands,Latin America & Caribbean ,High income,2022,,,,29619.67762027324,0.03,,0.8,GLOBAL_DEFAULT,786.6,3.8,12.0,"MISSING_GVA,CR_GLOBAL_DEFAULT,LOW_GMIE_AREA"
VGB,British Virgin Islands,British Virgin Islands,Latin America & Caribbean ,High income,2023,,,,31428.65512790556,0.031,,0.8,GLOBAL_DEFAULT,786.6,4.0,11.8,"MISSING_GVA,CR_GLOBAL_DEFAULT,LOW_GMIE_AREA"
VGB,British Virgin Islands,British Virgin Islands,Latin America & Caribbean ,High income,2024,,,,19510.83667805119,0.02,,0.8,GLOBAL_DEFAULT,786.6,2.5,13.0,"MISSING_GVA,CR_GLOBAL_DEFAULT,LOW_GMIE_AREA"
VGB,British Virgin Islands,British Virgin Islands,Latin America & Caribbean ,High income,2025,,,,31069.73904988077,0.031,,0.8,GLOBAL_DEFAULT,786.6,4.0,13.4,"MISSING_GVA,CR_GLOBAL_DEFAULT,LOW_GMIE_AREA"
VIR,Virgin Islands (U.S.),Virgin Islands (U.S.),Latin America & Caribbean ,High income,2018,,,,107885.30906437091,0.108,,0.8,GLOBAL_DEFAULT,1866.4,5.8,69.5,"MISSING_GVA,CR_GLOBAL_DEFAULT"
VIR,Virgin Islands (U.S.),Virgin Islands (U.S.),Latin America & Caribbean ,High income,2019,,,,174261.10841205998,0.174,,0.8,GLOBAL_DEFAULT,1866.4,9.3,64.8,"MISSING_GVA,CR_GLOBAL_DEFAULT"
VIR,Virgin Islands (U.S.),Virgin Islands (U.S.),Latin America & Caribbean ,High income,2020,,,,208809.16337630936,0.209,,0.8,GLOBAL_DEFAULT,1866.4,11.2,67.7,"MISSING_GVA,CR_GLOBAL_DEFAULT"
VIR,Virgin Islands (U.S.),Virgin Islands (U.S.),Latin America & Caribbean ,High income,2021,,,,166414.59482768812,0.166,,0.8,GLOBAL_DEFAULT,1866.4,8.9,65.1,"MISSING_GVA,CR_GLOBAL_DEFAULT"
VIR,Virgin Islands (U.S.),Virgin Islands (U.S.),Latin America & Caribbean ,High income,2022,,,,212803.6338952161,0.213,,0.8,GLOBAL_DEFAULT,1866.4,11.4,64.1,"MISSING_GVA,CR_GLOBAL_DEFAULT"
VIR,Virgin Islands (U.S.),Virgin Islands (U.S.),Latin America & Caribbean ,High income,2023,,,,216532.41943655157,0.217,,0.8,GLOBAL_DEFAULT,1866.4,11.6,53.8,"MISSING_GVA,CR_GLOBAL_DEFAULT"
VIR,Virgin Islands (U.S.),Virgin Islands (U.S.),Latin America & Caribbean ,High income,2024,,,,168679.0899232307,0.169,,0.8,GLOBAL_DEFAULT,1866.4,9.0,76.8,"MISSING_GVA,CR_GLOBAL_DEFAULT"
VIR,Virgin Islands (U.S.),Virgin Islands (U.S.),Latin America & Caribbean ,High income,2025,,,,193406.8809675838,0.193,,0.8,GLOBAL_DEFAULT,1866.4,10.4,79.4,"MISSING_GVA,CR_GLOBAL_DEFAULT"
VNM,Viet Nam,Viet Nam,East Asia & Pacific,Lower middle income,2018,44.13485,,0.0,432354210.8966796,432.354,38163776079.2141,0.5,COUNTRY_FIXED,3047498.1,14.2,85.6,CR_COUNTRY_FIXED
VNM,Viet Nam,Viet Nam,East Asia & Pacific,Lower middle income,2019,31.12151,-29.49,-29.49,633056850.3138497,633.057,39403370776.4683,0.5,COUNTRY_FIXED,3047498.1,20.8,82.7,CR_COUNTRY_FIXED
VNM,Viet Nam,Viet Nam,East Asia & Pacific,Lower middle income,2020,48.829649,56.9,10.64,449169931.3147067,449.17,43865620544.0877,0.5,COUNTRY_FIXED,3047498.1,14.7,81.2,CR_COUNTRY_FIXED
VNM,Viet Nam,Viet Nam,East Asia & Pacific,Lower middle income,2021,41.893506,-14.2,-5.08,551244685.0862732,551.245,46187144624.1214,0.5,COUNTRY_FIXED,3047498.1,18.1,82.2,CR_COUNTRY_FIXED
VNM,Viet Nam,Viet Nam,East Asia & Pacific,Lower middle income,2022,79.216524,89.09,79.49,310027065.94860166,310.027,49118533037.331,0.5,COUNTRY_FIXED,3047498.1,10.2,84.3,"CR_COUNTRY_FIXED,OUTLIER_AWP"
VNM,Viet Nam,Viet Nam,East Asia & Pacific,Lower middle income,2023,51.378394,-35.14,16.41,500821136.3833246,500.821,51462771462.6317,0.5,COUNTRY_FIXED,3047498.1,16.4,79.3,"CR_COUNTRY_FIXED,OUTLIER_AWP"
VNM,Viet Nam,Viet Nam,East Asia & Pacific,Lower middle income,2024,45.140502,-12.14,2.28,626004036.4962542,626.004,56516273390.5477,0.5,COUNTRY_FIXED,3047498.1,20.5,84.4,CR_COUNTRY_FIXED
VNM,Viet Nam,Viet Nam,East Asia & Pacific,Lower middle income,2025,,,,459453407.74330425,459.453,,0.5,COUNTRY_FIXED,3047498.1,15.1,85.5,"MISSING_GVA,CR_COUNTRY_FIXED"
VUT,Vanuatu,Vanuatu,East Asia & Pacific,Lower middle income,2018,,,,0.0,0.0,194099759.451731,0.72,REGIONAL_DEFAULT,0.0,,,"CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
VUT,Vanuatu,Vanuatu,East Asia & Pacific,Lower middle income,2019,,,,0.0,0.0,197799228.640533,0.72,REGIONAL_DEFAULT,0.0,,,"CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
VUT,Vanuatu,Vanuatu,East Asia & Pacific,Lower middle income,2020,,,,0.0,0.0,207973652.279425,0.72,REGIONAL_DEFAULT,0.0,,,"CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
VUT,Vanuatu,Vanuatu,East Asia & Pacific,Lower middle income,2021,,,,0.0,0.0,228893812.384368,0.72,REGIONAL_DEFAULT,0.0,,,"CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
VUT,Vanuatu,Vanuatu,East Asia & Pacific,Lower middle income,2022,,,,0.0,0.0,256428223.412648,0.72,REGIONAL_DEFAULT,0.0,,,"CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
VUT,Vanuatu,Vanuatu,East Asia & Pacific,Lower middle income,2023,,,,0.0,0.0,,0.72,REGIONAL_DEFAULT,0.0,,,"MISSING_GVA,CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
VUT,Vanuatu,Vanuatu,East Asia & Pacific,Lower middle income,2024,,,,0.0,0.0,,0.72,REGIONAL_DEFAULT,0.0,,,"MISSING_GVA,CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
VUT,Vanuatu,Vanuatu,East Asia & Pacific,Lower middle income,2025,,,,0.0,0.0,,0.72,REGIONAL_DEFAULT,0.0,,,"MISSING_GVA,CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
WLF,,,,,2018,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
WLF,,,,,2019,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
WLF,,,,,2020,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
WLF,,,,,2021,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
WLF,,,,,2022,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
WLF,,,,,2023,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
WLF,,,,,2024,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
WLF,,,,,2025,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
WSM,Samoa,Samoa,East Asia & Pacific,Upper middle income,2018,,,,0.0,0.0,80357478.9361278,0.72,REGIONAL_DEFAULT,0.0,,,"CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
WSM,Samoa,Samoa,East Asia & Pacific,Upper middle income,2019,,,,0.0,0.0,83120020.2598718,0.72,REGIONAL_DEFAULT,0.0,,,"CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
WSM,Samoa,Samoa,East Asia & Pacific,Upper middle income,2020,,,,0.0,0.0,82860599.6176912,0.72,REGIONAL_DEFAULT,0.0,,,"CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
WSM,Samoa,Samoa,East Asia & Pacific,Upper middle income,2021,,,,0.0,0.0,83150028.688963,0.72,REGIONAL_DEFAULT,0.0,,,"CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
WSM,Samoa,Samoa,East Asia & Pacific,Upper middle income,2022,,,,0.0,0.0,83233298.0478342,0.72,REGIONAL_DEFAULT,0.0,,,"CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
WSM,Samoa,Samoa,East Asia & Pacific,Upper middle income,2023,,,,0.0,0.0,102966272.08663,0.72,REGIONAL_DEFAULT,0.0,,,"CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
WSM,Samoa,Samoa,East Asia & Pacific,Upper middle income,2024,,,,0.0,0.0,115165051.354834,0.72,REGIONAL_DEFAULT,0.0,,,"CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
WSM,Samoa,Samoa,East Asia & Pacific,Upper middle income,2025,,,,0.0,0.0,,0.72,REGIONAL_DEFAULT,0.0,,,"MISSING_GVA,CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
XKX,Kosovo,Kosovo,Europe & Central Asia,Upper middle income,2018,29.245933,,0.0,3870845.563500036,3.871,514574946.652763,0.78,REGIONAL_DEFAULT,84765.0,4.6,64.4,CR_REGIONAL_DEFAULT
XKX,Kosovo,Kosovo,Europe & Central Asia,Upper middle income,2019,22.781591,-22.1,-22.1,5522176.318820974,5.522,571836195.627315,0.78,REGIONAL_DEFAULT,84765.0,6.5,64.2,CR_REGIONAL_DEFAULT
XKX,Kosovo,Kosovo,Europe & Central Asia,Upper middle income,2020,92.552476,306.26,216.46,1350478.2615462777,1.35,568136849.804319,0.78,REGIONAL_DEFAULT,84765.0,1.6,61.6,"CR_REGIONAL_DEFAULT,OUTLIER_AWP"
XKX,Kosovo,Kosovo,Europe & Central Asia,Upper middle income,2021,,,,657235.8929423947,0.657,651719036.463983,0.78,REGIONAL_DEFAULT,84765.0,0.8,58.2,"CR_REGIONAL_DEFAULT,ZERO_VETB"
XKX,Kosovo,Kosovo,Europe & Central Asia,Upper middle income,2022,,,,403649.43492170464,0.404,691571413.534191,0.78,REGIONAL_DEFAULT,84765.0,0.5,63.3,"CR_REGIONAL_DEFAULT,ZERO_VETB"
XKX,Kosovo,Kosovo,Europe & Central Asia,Upper middle income,2023,,,,720667.0817301708,0.721,755853494.562368,0.78,REGIONAL_DEFAULT,84765.0,0.9,55.5,"CR_REGIONAL_DEFAULT,ZERO_VETB"
XKX,Kosovo,Kosovo,Europe & Central Asia,Upper middle income,2024,29.213637,,-0.11,6185297.930890527,6.185,821341125.996616,0.78,REGIONAL_DEFAULT,84765.0,7.3,67.5,CR_REGIONAL_DEFAULT
XKX,Kosovo,Kosovo,Europe & Central Asia,Upper middle income,2025,,,,9187940.54229892,9.188,,0.78,REGIONAL_DEFAULT,84765.0,10.8,65.5,"MISSING_GVA,CR_REGIONAL_DEFAULT"
YEM,"Yemen, Rep.","Yemen, Rep.","Middle East, North Africa, Afghanistan & Pakistan",Low income,2018,2.029156,,0.0,612148369.566525,612.148,6210721199.20393,0.8,GLOBAL_DEFAULT,3495421.1,17.5,28.0,CR_GLOBAL_DEFAULT
YEM,"Yemen, Rep.","Yemen, Rep.","Middle East, North Africa, Afghanistan & Pakistan",Low income,2019,,,,667422647.9165264,667.423,,0.8,GLOBAL_DEFAULT,3495421.1,19.1,31.7,"MISSING_GVA,CR_GLOBAL_DEFAULT"
YEM,"Yemen, Rep.","Yemen, Rep.","Middle East, North Africa, Afghanistan & Pakistan",Low income,2020,,,,790464956.5459266,790.465,,0.8,GLOBAL_DEFAULT,3495421.1,22.6,36.4,"MISSING_GVA,CR_GLOBAL_DEFAULT"
YEM,"Yemen, Rep.","Yemen, Rep.","Middle East, North Africa, Afghanistan & Pakistan",Low income,2021,,,,749575005.9072273,749.575,,0.8,GLOBAL_DEFAULT,3495421.1,21.4,35.2,"MISSING_GVA,CR_GLOBAL_DEFAULT"
